Datum;Datum1;BundeslandID;Bevölkerung;Name;Auslieferungen;AuslieferungenPro100;Bestellungen;BestellungenPro100
30.01.2021;2021-01-30T23:59:59+01:00;10;9061848;Österreich;215152;2.3742618503422297;304738;3.36286814786564
31.01.2021;2021-01-31T23:59:59+01:00;0;;Bundesverwaltung;0;;0;
31.01.2021;2021-01-31T23:59:59+01:00;1;300457;Burgenland;5807;1.93272248607954;7998;2.6619449704949503
31.01.2021;2021-01-31T23:59:59+01:00;2;567644;Kärnten;14088;2.4818372078274398;19698;3.4701326887979103
31.01.2021;2021-01-31T23:59:59+01:00;3;1713465;Niederösterreich;32292;1.8846022533287798;49414;2.8838639832152997
31.01.2021;2021-01-31T23:59:59+01:00;4;1517477;Oberösterreich;37625;2.4794444989940496;48848;3.21902737240828
31.01.2021;2021-01-31T23:59:59+01:00;5;566751;Salzburg;12787;2.2561936370646;17803;3.1412383921687
31.01.2021;2021-01-31T23:59:59+01:00;6;1260417;Steiermark;31723;2.51686545008517;58991;4.68027644819135
31.01.2021;2021-01-31T23:59:59+01:00;7;768443;Tirol;16042;2.08759790901863;24419;3.17772430746327
31.01.2021;2021-01-31T23:59:59+01:00;8;404415;Vorarlberg;13355;3.3023008543204395;16601;4.1049417059209
31.01.2021;2021-01-31T23:59:59+01:00;9;1962779;Wien;51433;2.6204172757095896;63397;3.2299611927782
31.01.2021;2021-01-31T23:59:59+01:00;10;9061848;Österreich;215152;2.3742618503422297;306484;3.3821357409658597
01.02.2021;2021-02-01T23:59:59+01:00;0;;Bundesverwaltung;0;;0;
01.02.2021;2021-02-01T23:59:59+01:00;1;300457;Burgenland;6726;2.23858988141398;7998;2.6619449704949503
01.02.2021;2021-02-01T23:59:59+01:00;2;567644;Kärnten;15972;2.81373536935121;21804;3.8411398693547403
01.02.2021;2021-02-01T23:59:59+01:00;3;1713465;Niederösterreich;41275;2.40886157581275;50206;2.93008611205948
01.02.2021;2021-02-01T23:59:59+01:00;4;1517477;Oberösterreich;37793;2.49051550698956;59264;3.9054298681298
01.02.2021;2021-02-01T23:59:59+01:00;5;566751;Salzburg;15199;2.6817773590165697;18163;3.20475835066899
01.02.2021;2021-02-01T23:59:59+01:00;6;1260417;Steiermark;35438;2.81160917378931;61325;4.865453258723099
01.02.2021;2021-02-01T23:59:59+01:00;7;768443;Tirol;21359;2.77951650285057;26861;3.49550975153655
01.02.2021;2021-02-01T23:59:59+01:00;8;404415;Vorarlberg;13985;3.4580814262576802;16601;4.1049417059209
01.02.2021;2021-02-01T23:59:59+01:00;9;1962779;Wien;54511;2.7772357458481096;64375;3.27978850395281
01.02.2021;2021-02-01T23:59:59+01:00;10;9061848;Österreich;242258;2.67338406029322;325912;3.5965290964933403
02.02.2021;2021-02-02T23:59:59+01:00;0;;Bundesverwaltung;0;;0;
02.02.2021;2021-02-02T23:59:59+01:00;1;300457;Burgenland;6942;2.31048036823905;9870;3.28499585631222
02.02.2021;2021-02-02T23:59:59+01:00;2;567644;Kärnten;17616;3.1033535102987098;23640;4.1645820267632505
02.02.2021;2021-02-02T23:59:59+01:00;3;1713465;Niederösterreich;43259;2.5246503430183904;52264;3.0501936135258103
02.02.2021;2021-02-02T23:59:59+01:00;4;1517477;Oberösterreich;43667;2.8776053936896604;70838;4.66814324039178
02.02.2021;2021-02-02T23:59:59+01:00;5;566751;Salzburg;15469;2.7294173278917904;18163;3.20475835066899
02.02.2021;2021-02-02T23:59:59+01:00;6;1260417;Steiermark;37967;3.0122570546097003;62831;4.98493752464462
02.02.2021;2021-02-02T23:59:59+01:00;7;768443;Tirol;22091;2.87477405611086;28871;3.75707762319391
02.02.2021;2021-02-02T23:59:59+01:00;8;404415;Vorarlberg;15233;3.7666753211428796;17801;4.40166660484898
02.02.2021;2021-02-02T23:59:59+01:00;9;1962779;Wien;55465;2.8258403009202797;85509;4.35652714849711
02.02.2021;2021-02-02T23:59:59+01:00;10;9061848;Österreich;257709;2.8438901204257703;369102;4.07314269672146
03.02.2021;2021-02-03T23:59:59+01:00;0;;Bundesverwaltung;0;;0;
03.02.2021;2021-02-03T23:59:59+01:00;1;300457;Burgenland;7176;2.38836172896621;10212;3.39882246045191
03.02.2021;2021-02-03T23:59:59+01:00;2;567644;Kärnten;19092;3.36337563684281;25092;4.42037615124973
03.02.2021;2021-02-03T23:59:59+01:00;3;1713465;Niederösterreich;46270;2.7003761384096;54640;3.18886000005836
03.02.2021;2021-02-03T23:59:59+01:00;4;1517477;Oberösterreich;46823;3.0855821867481397;71990;4.74405872378955
03.02.2021;2021-02-03T23:59:59+01:00;5;566751;Salzburg;16147;2.8490465830673397;21505;3.79443529874672
03.02.2021;2021-02-03T23:59:59+01:00;6;1260417;Steiermark;40559;3.21790328121566;64025;5.0796680781043095
03.02.2021;2021-02-03T23:59:59+01:00;7;768443;Tirol;22913;2.98174360362447;30131;3.92104554274032
03.02.2021;2021-02-03T23:59:59+01:00;8;404415;Vorarlberg;15233;3.7666753211428796;18317;4.52925831138805
03.02.2021;2021-02-03T23:59:59+01:00;9;1962779;Wien;58039;2.9569808929074504;87375;4.45159643546217
03.02.2021;2021-02-03T23:59:59+01:00;10;9061848;Österreich;272252;3.0043761493240697;382602;4.2221189320324095
04.02.2021;2021-02-04T23:59:59+01:00;0;;Bundesverwaltung;0;;0;
04.02.2021;2021-02-04T23:59:59+01:00;1;300457;Burgenland;7722;2.57008490399625;10572;3.5186399384936897
04.02.2021;2021-02-04T23:59:59+01:00;2;567644;Kärnten;19404;3.4183396635919703;25092;4.42037615124973
04.02.2021;2021-02-04T23:59:59+01:00;3;1713465;Niederösterreich;47806;2.79001905495589;57166;3.33628057765989
04.02.2021;2021-02-04T23:59:59+01:00;4;1517477;Oberösterreich;48971;3.2271329318335598;71990;4.74405872378955
04.02.2021;2021-02-04T23:59:59+01:00;5;566751;Salzburg;17917;3.16135304569379;22387;3.9500591970724397
04.02.2021;2021-02-04T23:59:59+01:00;6;1260417;Steiermark;43529;3.45353958253499;64367;5.106801955225929
04.02.2021;2021-02-04T23:59:59+01:00;7;768443;Tirol;24575;3.19802509750235;30669;3.9910572417212498
04.02.2021;2021-02-04T23:59:59+01:00;8;404415;Vorarlberg;16601;4.1049417059209;19259;4.762187357046599
04.02.2021;2021-02-04T23:59:59+01:00;9;1962779;Wien;59191;3.01567318582479;92507;4.713062448701559
04.02.2021;2021-02-04T23:59:59+01:00;10;9061848;Österreich;285716;3.1529551146741803;393324;4.34043916869936
05.02.2021;2021-02-05T23:59:59+01:00;0;;Bundesverwaltung;0;;1400;
05.02.2021;2021-02-05T23:59:59+01:00;1;300457;Burgenland;7824;2.6040331894414197;10716;3.5665669297104103
05.02.2021;2021-02-05T23:59:59+01:00;2;567644;Kärnten;21804;3.8411398693547403;25812;4.54721621297856
05.02.2021;2021-02-05T23:59:59+01:00;3;1713465;Niederösterreich;48832;2.8498977218676798;60316;3.52011859010835
05.02.2021;2021-02-05T23:59:59+01:00;4;1517477;Oberösterreich;49145;3.2385993329717704;78390;5.16581140933273
05.02.2021;2021-02-05T23:59:59+01:00;5;566751;Salzburg;18091;3.1920543589689303;22831;4.0284004792228
05.02.2021;2021-02-05T23:59:59+01:00;6;1260417;Steiermark;43799;3.47496106447311;70379;5.58378695304808
05.02.2021;2021-02-05T23:59:59+01:00;7;768443;Tirol;25181;3.2768858588080096;32439;4.2213931287031095
05.02.2021;2021-02-05T23:59:59+01:00;8;404415;Vorarlberg;17801;4.40166660484898;19409;4.799277969412611
05.02.2021;2021-02-05T23:59:59+01:00;9;1962779;Wien;65581;3.3412319981006497;95157;4.84807510167981
05.02.2021;2021-02-05T23:59:59+01:00;10;9061848;Österreich;298058;3.2891524995784502;416164;4.5924848882921
06.02.2021;2021-02-06T23:59:59+01:00;0;;Bundesverwaltung;0;;1220;
06.02.2021;2021-02-06T23:59:59+01:00;1;300457;Burgenland;7998;2.6619449704949503;10716;3.5665669297104103
06.02.2021;2021-02-06T23:59:59+01:00;2;567644;Kärnten;22572;3.9764359351988197;25812;4.54721621297856
06.02.2021;2021-02-06T23:59:59+01:00;3;1713465;Niederösterreich;49576;2.8933185095697898;61240;3.57404440709323
06.02.2021;2021-02-06T23:59:59+01:00;4;1517477;Oberösterreich;49145;3.2385993329717704;78390;5.16581140933273
06.02.2021;2021-02-06T23:59:59+01:00;5;566751;Salzburg;18421;3.2502809875942003;22873;4.03581114104783
06.02.2021;2021-02-06T23:59:59+01:00;6;1260417;Steiermark;44621;3.54017757615138;70415;5.58664315063983
06.02.2021;2021-02-06T23:59:59+01:00;7;768443;Tirol;25181;3.2768858588080096;32607;4.2432555179759595
06.02.2021;2021-02-06T23:59:59+01:00;8;404415;Vorarlberg;17897;4.42540459676323;19913;4.9239024269624005
06.02.2021;2021-02-06T23:59:59+01:00;9;1962779;Wien;72511;3.69430282268151;95373;4.85907990660181
06.02.2021;2021-02-06T23:59:59+01:00;10;9061848;Österreich;307922;3.39800446884565;417874;4.61135521143149
07.02.2021;2021-02-07T23:59:59+01:00;0;;Bundesverwaltung;0;;1220;
07.02.2021;2021-02-07T23:59:59+01:00;1;300457;Burgenland;7998;2.6619449704949503;10716;3.5665669297104103
07.02.2021;2021-02-07T23:59:59+01:00;2;567644;Kärnten;22572;3.9764359351988197;25812;4.54721621297856
07.02.2021;2021-02-07T23:59:59+01:00;3;1713465;Niederösterreich;49576;2.8933185095697898;67726;3.95257562891568
07.02.2021;2021-02-07T23:59:59+01:00;4;1517477;Oberösterreich;49145;3.2385993329717704;83232;5.4848936754889905
07.02.2021;2021-02-07T23:59:59+01:00;5;566751;Salzburg;18421;3.2502809875942003;22873;4.03581114104783
07.02.2021;2021-02-07T23:59:59+01:00;6;1260417;Steiermark;44621;3.54017757615138;70439;5.58854728236766
07.02.2021;2021-02-07T23:59:59+01:00;7;768443;Tirol;25181;3.2768858588080096;32607;4.2432555179759595
07.02.2021;2021-02-07T23:59:59+01:00;8;404415;Vorarlberg;17897;4.42540459676323;21101;5.2176600769012005
07.02.2021;2021-02-07T23:59:59+01:00;9;1962779;Wien;72511;3.69430282268151;95373;4.85907990660181
07.02.2021;2021-02-07T23:59:59+01:00;10;9061848;Österreich;307922;3.39800446884565;430414;4.74973758112032
08.02.2021;2021-02-08T23:59:59+01:00;0;;Bundesverwaltung;240;;1310;
08.02.2021;2021-02-08T23:59:59+01:00;1;300457;Burgenland;9870;3.28499585631222;10776;3.5865365093840404
08.02.2021;2021-02-08T23:59:59+01:00;2;567644;Kärnten;24408;4.299878092607339;27972;4.92773639816505
08.02.2021;2021-02-08T23:59:59+01:00;3;1713465;Niederösterreich;56482;3.29636146638537;67904;3.96296393565086
08.02.2021;2021-02-08T23:59:59+01:00;4;1517477;Oberösterreich;54131;3.56717103455275;83220;5.48410288920359
08.02.2021;2021-02-08T23:59:59+01:00;5;566751;Salzburg;20953;3.6970380290462703;23173;4.08874443979808
08.02.2021;2021-02-08T23:59:59+01:00;6;1260417;Steiermark;53249;4.22471293230732;70661;5.60616050085012
08.02.2021;2021-02-08T23:59:59+01:00;7;768443;Tirol;30711;3.99652283903946;34081;4.435071957191361
08.02.2021;2021-02-08T23:59:59+01:00;8;404415;Vorarlberg;18317;4.52925831138805;22151;5.47729436346327
08.02.2021;2021-02-08T23:59:59+01:00;9;1962779;Wien;78023;3.97512914087628;101097;5.15070723703484
08.02.2021;2021-02-08T23:59:59+01:00;10;9061848;Österreich;346384;3.8224432808848703;441660;4.87384030277268
09.02.2021;2021-02-09T23:59:59+01:00;0;;Bundesverwaltung;1110;;1230;
09.02.2021;2021-02-09T23:59:59+01:00;1;300457;Burgenland;10212;3.39882246045191;12374;4.1183929813584
09.02.2021;2021-02-09T23:59:59+01:00;2;567644;Kärnten;25200;4.43940216050905;30922;5.44742831774845
09.02.2021;2021-02-09T23:59:59+01:00;3;1713465;Niederösterreich;59944;3.4984081962572904;71048;4.146451780456561
09.02.2021;2021-02-09T23:59:59+01:00;4;1517477;Oberösterreich;54743;3.60750113510781;83210;5.483443900632429
09.02.2021;2021-02-09T23:59:59+01:00;5;566751;Salzburg;21973;3.8770112447971;23779;4.19566970327357
09.02.2021;2021-02-09T23:59:59+01:00;6;1260417;Steiermark;56119;4.45241535142735;70919;5.626629916924321
09.02.2021;2021-02-09T23:59:59+01:00;7;768443;Tirol;31587;4.11051958310506;34291;4.4623999437824295
09.02.2021;2021-02-09T23:59:59+01:00;8;404415;Vorarlberg;19409;4.799277969412611;22631;5.595984323034509
09.02.2021;2021-02-09T23:59:59+01:00;9;1962779;Wien;80419;4.09720095843699;102411;5.2176531336436796
09.02.2021;2021-02-09T23:59:59+01:00;10;9061848;Österreich;360716;3.98060086640164;452130;4.989379649713831
10.02.2021;2021-02-10T23:59:59+01:00;0;;Bundesverwaltung;1200;;1230;
10.02.2021;2021-02-10T23:59:59+01:00;1;300457;Burgenland;10572;3.5186399384936897;12404;4.12837777119521
10.02.2021;2021-02-10T23:59:59+01:00;2;567644;Kärnten;25200;4.43940216050905;31570;5.561584373304401
10.02.2021;2021-02-10T23:59:59+01:00;3;1713465;Niederösterreich;63576;3.71037634267406;76850;4.485063891004481
10.02.2021;2021-02-10T23:59:59+01:00;4;1517477;Oberösterreich;60475;3.98523338409742;83240;5.485420866345919
10.02.2021;2021-02-10T23:59:59+01:00;5;566751;Salzburg;22891;4.03898713897285;24049;4.24330967214879
10.02.2021;2021-02-10T23:59:59+01:00;6;1260417;Steiermark;64313;5.102517658838299;70823;5.619013390012991
10.02.2021;2021-02-10T23:59:59+01:00;7;768443;Tirol;31637;4.11702624657912;35299;4.59357427941955
10.02.2021;2021-02-10T23:59:59+01:00;8;404415;Vorarlberg;19679;4.86604107167143;22631;5.595984323034509
10.02.2021;2021-02-10T23:59:59+01:00;9;1962779;Wien;83587;4.25860476395967;110539;5.631759867004889
10.02.2021;2021-02-10T23:59:59+01:00;10;9061848;Österreich;383130;4.22794555812457;467950;5.16395772694488
11.02.2021;2021-02-11T23:59:59+01:00;0;;Bundesverwaltung;1200;;1350;
11.02.2021;2021-02-11T23:59:59+01:00;1;300457;Burgenland;10716;3.5665669297104103;12404;4.12837777119521
11.02.2021;2021-02-11T23:59:59+01:00;2;567644;Kärnten;25560;4.50282219137347;31570;5.561584373304401
11.02.2021;2021-02-11T23:59:59+01:00;3;1713465;Niederösterreich;66732;3.8945645227652697;79240;4.624547335370139
11.02.2021;2021-02-11T23:59:59+01:00;4;1517477;Oberösterreich;70295;4.632360160977731;83240;5.485420866345919
11.02.2021;2021-02-11T23:59:59+01:00;5;566751;Salzburg;22999;4.05804312652293;27707;4.88874302824344
11.02.2021;2021-02-11T23:59:59+01:00;6;1260417;Steiermark;65303;5.18106309261141;71543;5.67613734184798
11.02.2021;2021-02-11T23:59:59+01:00;7;768443;Tirol;32205;4.19094194364449;37115;4.82989629679755
11.02.2021;2021-02-11T23:59:59+01:00;8;404415;Vorarlberg;20363;5.03517426406043;22691;5.610820567980911
11.02.2021;2021-02-11T23:59:59+01:00;9;1962779;Wien;91411;4.65722325335659;111653;5.6885161294266995
11.02.2021;2021-02-11T23:59:59+01:00;10;9061848;Österreich;406784;4.48897399294272;477828;5.27296419008573
12.02.2021;2021-02-12T23:59:59+01:00;0;;Bundesverwaltung;1200;;1350;
12.02.2021;2021-02-12T23:59:59+01:00;1;300457;Burgenland;11846;3.9426606802304502;12404;4.12837777119521
12.02.2021;2021-02-12T23:59:59+01:00;2;567644;Kärnten;27360;4.819922345695541;33940;5.9790995764951305
12.02.2021;2021-02-12T23:59:59+01:00;3;1713465;Niederösterreich;67934;3.96471477386465;80192;4.680107268021231
12.02.2021;2021-02-12T23:59:59+01:00;4;1517477;Oberösterreich;70785;4.66465060096463;92224;6.07745619867715
12.02.2021;2021-02-12T23:59:59+01:00;5;566751;Salzburg;23305;4.11203509124818;28941;5.10647533043612
12.02.2021;2021-02-12T23:59:59+01:00;6;1260417;Steiermark;65603;5.20486473920933;74561;5.91558190662297
12.02.2021;2021-02-12T23:59:59+01:00;7;768443;Tirol;32275;4.20005127250818;40621;5.286143539598901
12.02.2021;2021-02-12T23:59:59+01:00;8;404415;Vorarlberg;21335;5.275521432192179;22691;5.610820567980911
12.02.2021;2021-02-12T23:59:59+01:00;9;1962779;Wien;91801;4.677093040021321;111797;5.69585266604136
12.02.2021;2021-02-12T23:59:59+01:00;10;9061848;Österreich;413444;4.5624689356961206;498036;5.49596506143118
13.02.2021;2021-02-13T23:59:59+01:00;0;;Bundesverwaltung;1200;;1350;
13.02.2021;2021-02-13T23:59:59+01:00;1;300457;Burgenland;11906;3.96263025990408;14084;4.687526002056869
13.02.2021;2021-02-13T23:59:59+01:00;2;567644;Kärnten;28008;4.93407840125149;33940;5.9790995764951305
13.02.2021;2021-02-13T23:59:59+01:00;3;1713465;Niederösterreich;68348;3.9888763412150197;82710;4.82706095543241
13.02.2021;2021-02-13T23:59:59+01:00;4;1517477;Oberösterreich;72327;4.76626663863769;92224;6.07745619867715
13.02.2021;2021-02-13T23:59:59+01:00;5;566751;Salzburg;23359;4.121563085023229;28901;5.09941755726942
13.02.2021;2021-02-13T23:59:59+01:00;6;1260417;Steiermark;65603;5.20486473920933;74631;5.92113562416248
13.02.2021;2021-02-13T23:59:59+01:00;7;768443;Tirol;32275;4.20005127250818;40621;5.286143539598901
13.02.2021;2021-02-13T23:59:59+01:00;8;404415;Vorarlberg;21641;5.35118628141884;22691;5.610820567980911
13.02.2021;2021-02-13T23:59:59+01:00;9;1962779;Wien;93533;4.76533527208106;112335;5.7232627820044994
13.02.2021;2021-02-13T23:59:59+01:00;10;9061848;Österreich;418200;4.61495271163233;502802;5.5485591901342906
14.02.2021;2021-02-14T23:59:59+01:00;0;;Bundesverwaltung;1200;;1350;
14.02.2021;2021-02-14T23:59:59+01:00;1;300457;Burgenland;11906;3.96263025990408;14084;4.687526002056869
14.02.2021;2021-02-14T23:59:59+01:00;2;567644;Kärnten;28008;4.93407840125149;33940;5.9790995764951305
14.02.2021;2021-02-14T23:59:59+01:00;3;1713465;Niederösterreich;68348;3.9888763412150197;84238;4.91623698178836
14.02.2021;2021-02-14T23:59:59+01:00;4;1517477;Oberösterreich;72327;4.76626663863769;107020;7.05249568856727
14.02.2021;2021-02-14T23:59:59+01:00;5;566751;Salzburg;23359;4.121563085023229;28901;5.09941755726942
14.02.2021;2021-02-14T23:59:59+01:00;6;1260417;Steiermark;65603;5.20486473920933;74631;5.92113562416248
14.02.2021;2021-02-14T23:59:59+01:00;7;768443;Tirol;32275;4.20005127250818;40801;5.30956752810553
14.02.2021;2021-02-14T23:59:59+01:00;8;404415;Vorarlberg;21641;5.35118628141884;22691;5.610820567980911
14.02.2021;2021-02-14T23:59:59+01:00;9;1962779;Wien;93533;4.76533527208106;112335;5.7232627820044994
14.02.2021;2021-02-14T23:59:59+01:00;10;9061848;Österreich;418200;4.61495271163233;519306;5.73068539662109
15.02.2021;2021-02-15T23:59:59+01:00;0;;Bundesverwaltung;1320;;1350;
15.02.2021;2021-02-15T23:59:59+01:00;1;300457;Burgenland;12350;4.11040514948894;13988;4.65557467457906
15.02.2021;2021-02-15T23:59:59+01:00;2;567644;Kärnten;30678;5.404443630162571;34740;6.12003297841605
15.02.2021;2021-02-15T23:59:59+01:00;3;1713465;Niederösterreich;77244;4.50805823287899;85710;5.0021447768119005
15.02.2021;2021-02-15T23:59:59+01:00;4;1517477;Oberösterreich;76875;5.06597464080181;107412;7.07832804055679
15.02.2021;2021-02-15T23:59:59+01:00;5;566751;Salzburg;26945;4.754292449417821;29625;5.2271632515866795
15.02.2021;2021-02-15T23:59:59+01:00;6;1260417;Steiermark;68105;5.40337047183591;77531;6.15121820794229
15.02.2021;2021-02-15T23:59:59+01:00;7;768443;Tirol;35975;4.6815443695889005;42987;5.594038855191599
15.02.2021;2021-02-15T23:59:59+01:00;8;404415;Vorarlberg;22013;5.44317100008654;27703;6.85014156250386
15.02.2021;2021-02-15T23:59:59+01:00;9;1962779;Wien;98599;5.023438706038731;114589;5.8380999592924105
15.02.2021;2021-02-15T23:59:59+01:00;10;9061848;Österreich;450104;4.9670221791405;534950;5.903321265154751
16.02.2021;2021-02-16T23:59:59+01:00;0;;Bundesverwaltung;1320;;1350;
16.02.2021;2021-02-16T23:59:59+01:00;1;300457;Burgenland;12404;4.12837777119521;15014;4.99705448699814
16.02.2021;2021-02-16T23:59:59+01:00;2;567644;Kärnten;32352;5.6993467736821;41868;7.37574958953147
16.02.2021;2021-02-16T23:59:59+01:00;3;1713465;Niederösterreich;79544;4.64228916260326;87428;5.10240944518855
16.02.2021;2021-02-16T23:59:59+01:00;4;1517477;Oberösterreich;84371;5.559952473744251;107430;7.07951421998488
16.02.2021;2021-02-16T23:59:59+01:00;5;566751;Salzburg;27549;4.86086482423498;29779;5.254335678278469
16.02.2021;2021-02-16T23:59:59+01:00;6;1260417;Steiermark;69451;5.510160526238541;79651;6.31941651056753
16.02.2021;2021-02-16T23:59:59+01:00;7;768443;Tirol;37665;4.90146959501225;44459;5.785595027868039
16.02.2021;2021-02-16T23:59:59+01:00;8;404415;Vorarlberg;22445;5.549991963700651;27703;6.85014156250386
16.02.2021;2021-02-16T23:59:59+01:00;9;1962779;Wien;102587;5.2266200117282695;114645;5.84095305686478
16.02.2021;2021-02-16T23:59:59+01:00;10;9061848;Österreich;469688;5.18313703783158;548642;6.05441627359011
17.02.2021;2021-02-17T23:59:59+01:00;0;;Bundesverwaltung;1350;;1350;
17.02.2021;2021-02-17T23:59:59+01:00;1;300457;Burgenland;13770;4.5830185350982005;15014;4.99705448699814
17.02.2021;2021-02-17T23:59:59+01:00;2;567644;Kärnten;32352;5.6993467736821;42618;7.50787465383233
17.02.2021;2021-02-17T23:59:59+01:00;3;1713465;Niederösterreich;82090;4.790876965680651;91004;5.3111093602729005
17.02.2021;2021-02-17T23:59:59+01:00;4;1517477;Oberösterreich;85367;5.6255877354319;109286;7.2018224987924
17.02.2021;2021-02-17T23:59:59+01:00;5;566751;Salzburg;27771;4.90003546531016;30279;5.34255784286221
17.02.2021;2021-02-17T23:59:59+01:00;6;1260417;Steiermark;72945;5.787370370282219;80359;6.37558839653861
17.02.2021;2021-02-17T23:59:59+01:00;7;768443;Tirol;39435;5.13180548199411;47985;6.244444936059019
17.02.2021;2021-02-17T23:59:59+01:00;8;404415;Vorarlberg;22529;5.5707627066256205;27775;6.86794505643955
17.02.2021;2021-02-17T23:59:59+01:00;9;1962779;Wien;108747;5.540460744689041;115677;5.8935315692699
17.02.2021;2021-02-17T23:59:59+01:00;10;9061848;Österreich;486356;5.36707302969549;560662;6.1870602994003
